name;startDateTime;sales_datetime;end_datetime;min_price;max_price;nameArtist;type;subtype;VenueName;VenueCity;VenueState;links;num_links;spotify_url;seguidores;popularidad;youtube_url;subscriptores;wiki_url;premios;VenueClass;NumGeneros;URL_Wikipedia;Edad;DiasVenta;dias_desde_finVenta;peso_promotor;tiene_lastfm_url;Generos_combinados;conciertos_del_artista_en_ciudad
The Tallest Man On Earth;2024-03-09 19:00:00+00:00;2023-11-02 13:10:00+00:00;2024-03-09 19:30:00+00:00;32.0;32.0;The Tallest Man On Earth;Undefined;Undefined;Sala Apolo;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UC9EHP9xTtUHNAkgaAraAPWA'}], 'twitter': [{'url': 'https://twitter.com/tallestman'}], 'facebook': [{'url': 'https://www.facebook.com/thetallestmanonearthofficial'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/spkmatsson/'}], 'homepage': [{'url': 'https://thetallestmanonearth.com/'}]};6;https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa?autoplay=true;629702.0;51.0;https://www.youtube.com/channel/UC9EHP9xTtUHNAkgaAraAPWA;56800.0;;;0;5;https://es.wikipedia.org/wiki/The_Tallest_Man_on_Earth;;128;-1.0;28;0;Rock,Alternative,Pop,Alternative Rock;1.0
The Tallest Man On Earth;2024-03-22 20:30:00+00:00;2024-02-14 11:43:00+00:00;2024-03-22 20:30:00+00:00;32.0;32.0;The Tallest Man On Earth;Undefined;Undefined;La Riviera;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/channel/UC9EHP9xTtUHNAkgaAraAPWA'}], 'twitter': [{'url': 'https://twitter.com/tallestman'}], 'facebook': [{'url': 'https://www.facebook.com/thetallestmanonearthofficial'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/spkmatsson/'}], 'homepage': [{'url': 'https://thetallestmanonearth.com/'}]};6;https://open.spotify.com/artist/2BpAc5eK7Rz5GAwSp9UYXa?autoplay=true;629702.0;51.0;https://www.youtube.com/channel/UC9EHP9xTtUHNAkgaAraAPWA;56800.0;;;1;5;https://es.wikipedia.org/wiki/The_Tallest_Man_on_Earth;;37;0.0;28;0;Rock,Alternative,Pop,Alternative Rock;1.0
Mudhoney;2024-09-03 18:30:00+00:00;2024-03-06 09:00:00+00:00;2024-09-03 18:30:00+00:00;25.0;25.0;Mudhoney;Undefined;Undefined;Jaguar (Lula Club);Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/user/mudhoneyofficial'}], 'twitter': [{'url': 'https://twitter.com/mudhoney'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/mudhoney/191949'}], 'lastfm': [{'url': 'http://www.last.fm/music/Mudhoney'}], 'facebook': [{'url': 'https://www.facebook.com/pages/Mudhoney/120610017957082'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Mudhoney'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7LuYiSXiWs86rwWJjEEgB9?autoplay=true'}], 'musicbrainz': [{'id': 'e675295a-1efe-4247-aa3b-53b78d0cdffc'}], 'instagram': [{'url': 'https://www.instagram.com/mudhoney_/'}], 'homepage': [{'url': 'https://mudhoneyonline.com/'}]};10;https://open.spotify.com/artist/7LuYiSXiWs86rwWJjEEgB9?autoplay=true;283610.0;43.0;https://www.youtube.com/user/mudhoneyofficial;1716398.4314720812;https://en.wikipedia.org/wiki/Mudhoney;0.0;0;3;https://es.wikipedia.org/wiki/Mark_Arm;;181;0.0;28;1;Rock,Alternative Rock,Alternative;1.0
Mudhoney;2024-09-05 19:00:00+00:00;2024-03-06 09:00:00+00:00;2024-09-05 19:00:00+00:00;25.0;25.0;Mudhoney;Undefined;Undefined;Sala Razzmatazz 2;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/user/mudhoneyofficial'}], 'twitter': [{'url': 'https://twitter.com/mudhoney'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/mudhoney/191949'}], 'lastfm': [{'url': 'http://www.last.fm/music/Mudhoney'}], 'facebook': [{'url': 'https://www.facebook.com/pages/Mudhoney/120610017957082'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Mudhoney'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7LuYiSXiWs86rwWJjEEgB9?autoplay=true'}], 'musicbrainz': [{'id': 'e675295a-1efe-4247-aa3b-53b78d0cdffc'}], 'instagram': [{'url': 'https://www.instagram.com/mudhoney_/'}], 'homepage': [{'url': 'https://mudhoneyonline.com/'}]};10;https://open.spotify.com/artist/7LuYiSXiWs86rwWJjEEgB9?autoplay=true;283610.0;43.0;https://www.youtube.com/user/mudhoneyofficial;1716398.4314720812;https://en.wikipedia.org/wiki/Mudhoney;0.0;0;3;https://es.wikipedia.org/wiki/Mark_Arm;;183;0.0;28;1;Rock,Alternative Rock,Alternative;1.0
Foy Vance - Regarding The Joy Of Nothing Tour;2024-09-08 18:45:00+00:00;2024-02-29 15:00:00+00:00;2024-09-08 18:45:00+00:00;25.0;25.0;Foy Vance;Undefined;Undefined;Moby Dick Club;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/user/FoyVanceMusic'}], 'twitter': [{'url': 'https://twitter.com/foyvance'}], 'itunes': [{'url': 'https://music.apple.com/gb/artist/foy-vance/68235486'}], 'lastfm': [{'url': 'http://www.last.fm/music/Foy%20Vance'}], 'facebook': [{'url': 'https://www.facebook.com/foyvancemusic'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Foy_Vance'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4bUqnkrDrb4f7rqmDR9yDu'}], 'instagram': [{'url': 'https://www.instagram.com/foyvance/'}, {'url': 'https://www.instagram.com/foyvance'}], 'musicbrainz': [{'id': '6ef3b33e-848c-4773-867b-5fb1397ef408'}], 'homepage': [{'url': 'http://www.foyvance.com/'}]};10;https://open.spotify.com/artist/4bUqnkrDrb4f7rqmDR9yDu;239050.0;52.0;https://www.youtube.com/user/FoyVanceMusic;1716398.4314720812;https://en.wikipedia.org/wiki/Foy_Vance;0.0;0;4;https://es.wikipedia.org/wiki/Underdog_(canción);;192;0.0;85;1;Rock,Alternative Rock,Alternative;2.0
Foy Vance - Regarding The Joy Of Nothing Tour;2024-09-09 18:30:00+00:00;2024-02-29 15:00:00+00:00;2024-09-09 18:30:00+00:00;25.0;25.0;Foy Vance;Undefined;Undefined;Sala Dabadaba;Donostia/San Sebastián;Guipuscoa;{'youtube': [{'url': 'https://www.youtube.com/user/FoyVanceMusic'}], 'twitter': [{'url': 'https://twitter.com/foyvance'}], 'itunes': [{'url': 'https://music.apple.com/gb/artist/foy-vance/68235486'}], 'lastfm': [{'url': 'http://www.last.fm/music/Foy%20Vance'}], 'facebook': [{'url': 'https://www.facebook.com/foyvancemusic'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Foy_Vance'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4bUqnkrDrb4f7rqmDR9yDu'}], 'instagram': [{'url': 'https://www.instagram.com/foyvance/'}, {'url': 'https://www.instagram.com/foyvance'}], 'musicbrainz': [{'id': '6ef3b33e-848c-4773-867b-5fb1397ef408'}], 'homepage': [{'url': 'http://www.foyvance.com/'}]};10;https://open.spotify.com/artist/4bUqnkrDrb4f7rqmDR9yDu;239050.0;52.0;https://www.youtube.com/user/FoyVanceMusic;1716398.4314720812;https://en.wikipedia.org/wiki/Foy_Vance;0.0;0;4;https://es.wikipedia.org/wiki/Underdog_(canción);;193;0.0;85;1;Rock,Alternative Rock,Alternative;2.0
Foy Vance - Regarding The Joy Of Nothing Tour;2024-10-13 18:30:00+00:00;2024-03-08 09:00:00+00:00;2024-10-13 18:30:00+00:00;25.0;25.0;Foy Vance;Undefined;Undefined;Sala Upload - Poble Espanyol;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/user/FoyVanceMusic'}], 'twitter': [{'url': 'https://twitter.com/foyvance'}], 'itunes': [{'url': 'https://music.apple.com/gb/artist/foy-vance/68235486'}], 'lastfm': [{'url': 'http://www.last.fm/music/Foy%20Vance'}], 'facebook': [{'url': 'https://www.facebook.com/foyvancemusic'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Foy_Vance'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4bUqnkrDrb4f7rqmDR9yDu'}], 'instagram': [{'url': 'https://www.instagram.com/foyvance/'}, {'url': 'https://www.instagram.com/foyvance'}], 'musicbrainz': [{'id': '6ef3b33e-848c-4773-867b-5fb1397ef408'}], 'homepage': [{'url': 'http://www.foyvance.com/'}]};10;https://open.spotify.com/artist/4bUqnkrDrb4f7rqmDR9yDu;239050.0;52.0;https://www.youtube.com/user/FoyVanceMusic;1716398.4314720812;https://en.wikipedia.org/wiki/Foy_Vance;0.0;0;4;https://es.wikipedia.org/wiki/Underdog_(canción);;219;0.0;85;1;Rock,Alternative Rock,Alternative;2.0
Isaac Delusion;2024-10-14 19:00:00+00:00;2024-03-08 09:00:00+00:00;2024-10-14 19:00:00+00:00;23.0;23.0;Isaac Delusion;Undefined;Undefined;Sala Razzmatazz 2;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UCNW-OpkcOaK8gD9cE98dIHQ'}], 'twitter': [{'url': 'https://twitter.com/IsaacDelusion'}], 'facebook': [{'url': 'https://www.facebook.com/IsaacDelusion'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2HGAZDmVV3GAH4XFAZdvSG?si=HnCvhdsIQjaTZ72c-BizAA&nd=1'}], 'musicbrainz': [{'id': 'd6cce8f3-abd5-4e39-89b9-ab10cf813540'}], 'instagram': [{'url': 'https://www.instagram.com/isaacdelusion/'}], 'homepage': [{'url': 'http://www.isaacdelusion.com/'}]};7;https://open.spotify.com/artist/2HGAZDmVV3GAH4XFAZdvSG?si=HnCvhdsIQjaTZ72c-BizAA&nd=1;114893.0;52.0;https://www.youtube.com/channel/UCNW-OpkcOaK8gD9cE98dIHQ;32200.0;;;0;4;https://es.wikipedia.org/wiki/L'Impératrice;;220;0.0;28;0;Alternative,Dance/Electronic,Alternative Rock,Club Dance;2.0
New Model Army;2024-10-16 18:30:00+00:00;2024-03-08 09:00:00+00:00;2024-10-16 18:30:00+00:00;26.0;26.0;New Model Army;Undefined;Undefined;Sala Santana 27;Bilbao;Biscay;{'youtube': [{'url': 'https://www.youtube.com/user/newmodelarmyofficial'}], 'twitter': [{'url': 'https://twitter.com/officialnma'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/new-model-army/5644196'}], 'lastfm': [{'url': 'http://www.last.fm/music/New+Model+Army'}], 'facebook': [{'url': 'https://www.facebook.com/NewModelArmyOfficial'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/New_Model_Army_(band)'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7n1EM42Fseebd9H2p8eWWS?autoplay=true'}], 'musicbrainz': [{'id': 'e60e1f0b-1e8c-45e7-9d4a-222db9cb34f7'}], 'instagram': [{'url': 'https://www.instagram.com/newmodelarmy/'}], 'homepage': [{'url': 'http://www.newmodelarmy.org/'}]};10;https://open.spotify.com/artist/7n1EM42Fseebd9H2p8eWWS?autoplay=true;105295.0;45.0;https://www.youtube.com/user/newmodelarmyofficial;1716398.4314720812;https://en.wikipedia.org/wiki/New_Model_Army_(band);0.0;0;1;https://es.wikipedia.org/wiki/The_Hunt_(canción);;222;0.0;13;1;Rock,Alternative Rock,Alternative;1.0
New Model Army;2024-10-31 20:00:00+00:00;2024-02-28 09:00:00+00:00;2024-10-31 20:00:00+00:00;26.0;26.0;New Model Army;Undefined;Undefined;Sala Mon Live;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/user/newmodelarmyofficial'}], 'twitter': [{'url': 'https://twitter.com/officialnma'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/new-model-army/5644196'}], 'lastfm': [{'url': 'http://www.last.fm/music/New+Model+Army'}], 'facebook': [{'url': 'https://www.facebook.com/NewModelArmyOfficial'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/New_Model_Army_(band)'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7n1EM42Fseebd9H2p8eWWS?autoplay=true'}], 'musicbrainz': [{'id': 'e60e1f0b-1e8c-45e7-9d4a-222db9cb34f7'}], 'instagram': [{'url': 'https://www.instagram.com/newmodelarmy/'}], 'homepage': [{'url': 'http://www.newmodelarmy.org/'}]};10;https://open.spotify.com/artist/7n1EM42Fseebd9H2p8eWWS?autoplay=true;105295.0;45.0;https://www.youtube.com/user/newmodelarmyofficial;1716398.4314720812;https://en.wikipedia.org/wiki/New_Model_Army_(band);0.0;0;1;https://es.wikipedia.org/wiki/The_Hunt_(canción);;246;0.0;13;1;Rock,Alternative Rock,Alternative;1.0
New Model Army;2024-11-07 20:30:00+00:00;2024-03-01 09:00:00+00:00;2024-11-07 20:30:00+00:00;26.0;26.0;New Model Army;Undefined;Undefined;Sala Razzmatazz 2;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/user/newmodelarmyofficial'}], 'twitter': [{'url': 'https://twitter.com/officialnma'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/new-model-army/5644196'}], 'lastfm': [{'url': 'http://www.last.fm/music/New+Model+Army'}], 'facebook': [{'url': 'https://www.facebook.com/NewModelArmyOfficial'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/New_Model_Army_(band)'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7n1EM42Fseebd9H2p8eWWS?autoplay=true'}], 'musicbrainz': [{'id': 'e60e1f0b-1e8c-45e7-9d4a-222db9cb34f7'}], 'instagram': [{'url': 'https://www.instagram.com/newmodelarmy/'}], 'homepage': [{'url': 'http://www.newmodelarmy.org/'}]};10;https://open.spotify.com/artist/7n1EM42Fseebd9H2p8eWWS?autoplay=true;105295.0;45.0;https://www.youtube.com/user/newmodelarmyofficial;1716398.4314720812;https://en.wikipedia.org/wiki/New_Model_Army_(band);0.0;0;1;https://es.wikipedia.org/wiki/The_Hunt_(canción);;251;0.0;13;1;Rock,Alternative Rock,Alternative;1.0
Kazy Lambist;2024-11-08 20:00:00+00:00;2024-03-01 09:00:00+00:00;2024-11-08 20:00:00+00:00;22.0;22.0;Kazy Lambist;Individual;Musician;Sala Razzmatazz 2;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UC9833t3jbAwcE7uMtkTCeOA'}], 'twitter': [{'url': 'https://twitter.com/kazylambist'}], 'itunes': [{'url': 'https://music.apple.com/ca/artist/kazy-lambist/890578274'}], 'facebook': [{'url': 'https://www.facebook.com/Kazy-Lambist-1438709626345966/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/41Ue54Vb6iWx2dcdRCM6oH?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/kazylambist/'}], 'homepage': [{'url': 'http://kazylambist.com/'}]};7;https://open.spotify.com/artist/41Ue54Vb6iWx2dcdRCM6oH?autoplay=true;113924.0;57.0;https://www.youtube.com/channel/UC9833t3jbAwcE7uMtkTCeOA;3740.0;;;0;3;;;252;0.0;28;0;Alternative,Dance/Electronic,Funky Breaks,Alternative Rock;1.0
Kazy Lambist;2024-11-10 19:30:00+00:00;2024-03-01 09:00:00+00:00;2024-11-10 19:30:00+00:00;22.0;22.0;Kazy Lambist;Individual;Musician;Sala Changó;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/channel/UC9833t3jbAwcE7uMtkTCeOA'}], 'twitter': [{'url': 'https://twitter.com/kazylambist'}], 'itunes': [{'url': 'https://music.apple.com/ca/artist/kazy-lambist/890578274'}], 'facebook': [{'url': 'https://www.facebook.com/Kazy-Lambist-1438709626345966/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/41Ue54Vb6iWx2dcdRCM6oH?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/kazylambist/'}], 'homepage': [{'url': 'http://kazylambist.com/'}]};7;https://open.spotify.com/artist/41Ue54Vb6iWx2dcdRCM6oH?autoplay=true;113924.0;57.0;https://www.youtube.com/channel/UC9833t3jbAwcE7uMtkTCeOA;3740.0;;;0;3;;;254;0.0;28;0;Alternative,Dance/Electronic,Funky Breaks,Alternative Rock;1.0
Juancho Marqués;2024-12-12 20:00:00+00:00;2024-02-29 09:00:00+00:00;2024-12-12 20:00:00+00:00;25.0;25.0;Juancho Marqués;Undefined;Undefined;Sala Santana 27 - Sala Gold;Bilbao;Biscay;{'youtube': [{'url': 'https://www.youtube.com/channel/UCQu60Cj3TnDkP0VsqI8X2Qw'}], 'twitter': [{'url': 'https://twitter.com/jmarquessoprano?lang=en'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/juancho-marqu%C3%A9s/762569128'}], 'spotify': [{'url': 'https://open.spotify.com/artist/5JcO3FHEBbWTQMUHmWtU2g?autoplay=true'}], 'facebook': [{'url': 'https://www.facebook.com/profile.php?id=100044798508586'}], 'instagram': [{'url': 'https://www.instagram.com/jmarquessoprano/?hl=en'}], 'homepage': [{'url': 'https://juanchomarques.com/'}]};7;https://open.spotify.com/artist/5JcO3FHEBbWTQMUHmWtU2g?autoplay=true;151258.0;49.0;https://www.youtube.com/channel/UCQu60Cj3TnDkP0VsqI8X2Qw;62100.0;;;0;2;https://es.wikipedia.org/wiki/Babi_(cantante);24.0;287;0.0;14;0;Urban,Hip-Hop/Rap;2.0
Juancho Marqués;2024-12-13 20:00:00+00:00;2024-02-29 09:00:00+00:00;2024-12-13 20:00:00+00:00;25.0;25.0;Juancho Marqués;Undefined;Undefined;Zentral;Pamplona/Iruña;Navarre;{'youtube': [{'url': 'https://www.youtube.com/channel/UCQu60Cj3TnDkP0VsqI8X2Qw'}], 'twitter': [{'url': 'https://twitter.com/jmarquessoprano?lang=en'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/juancho-marqu%C3%A9s/762569128'}], 'spotify': [{'url': 'https://open.spotify.com/artist/5JcO3FHEBbWTQMUHmWtU2g?autoplay=true'}], 'facebook': [{'url': 'https://www.facebook.com/profile.php?id=100044798508586'}], 'instagram': [{'url': 'https://www.instagram.com/jmarquessoprano/?hl=en'}], 'homepage': [{'url': 'https://juanchomarques.com/'}]};7;https://open.spotify.com/artist/5JcO3FHEBbWTQMUHmWtU2g?autoplay=true;151258.0;49.0;https://www.youtube.com/channel/UCQu60Cj3TnDkP0VsqI8X2Qw;62100.0;;;0;2;https://es.wikipedia.org/wiki/Babi_(cantante);24.0;288;0.0;14;0;Urban,Hip-Hop/Rap;2.0
Milo J;2024-03-02 20:30:00+00:00;2023-01-04 14:00:00+00:00;2024-03-02 11:30:00+00:00;35.0;35.0;Milo J;Undefined;Undefined;Zentral;Pamplona/Iruña;Navarre;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Milo_J;17.0;422;0.0;12;0;Other,Hip-Hop/Rap;2.0
Milo J;2024-03-01 19:30:00+00:00;2023-01-04 14:00:00+00:00;2024-03-01 11:30:00+00:00;35.0;35.0;Milo J;Undefined;Undefined;Sala Repvblicca;Mislata;Valencia;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Milo_J;17.0;421;0.0;12;0;Other,Hip-Hop/Rap;2.0
Camela;2024-03-03 19:00:00+00:00;2023-12-11 13:00:00+00:00;2024-03-01 11:00:00+00:00;35.0;35.0;Camela;Individual;Singer/Vocalist;Plaza de Toros de Logroño;Logroño;La Rioja;{'youtube': [{'url': 'https://www.youtube.com/channel/UCzl-6brcxauYIg5q--LSoxQ'}], 'twitter': [{'url': 'https://twitter.com/camelaoficial'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6flBUmmOMLNhD4EJhGwgpG?autoplay=true'}], 'musicbrainz': [{'id': '9e4231ae-bcd3-4a3a-9b20-99260df477a1'}], 'instagram': [{'url': 'https://www.instagram.com/camelaoficial_/'}], 'homepage': [{'url': 'http://www.camela.es/'}]};6;https://open.spotify.com/artist/6flBUmmOMLNhD4EJhGwgpG?autoplay=true;403441.0;57.0;https://www.youtube.com/channel/UCzl-6brcxauYIg5q--LSoxQ;317000.0;;;2;4;https://es.wikipedia.org/wiki/Ángeles_Muñoz_(cantante);49.0;80;2.0;1;0;Other,World,Flamenco;1.0
Shawn James;2024-03-07 19:00:00+00:00;2023-12-11 13:00:00+00:00;2024-02-29 12:27:00+00:00;25.0;25.0;Shawn James;Individual;Musician;Sala Razzmatazz 2;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UCfUgkEJoNhPAnJ7uyGMdpbg'}], 'twitter': [{'url': 'https://twitter.com/ShawnJamesMusic'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/shawn-james/540917346'}], 'facebook': [{'url': 'https://www.facebook.com/ShawnJamesSoul'}], 'spotify': [{'url': 'https://open.spotify.com/user/126073859'}], 'instagram': [{'url': 'https://www.instagram.com/shawnjamesmusic/'}], 'homepage': [{'url': 'https://www.shawnjamesmusic.com/'}]};7;https://open.spotify.com/user/126073859;4564084.492307693;60.90461538461538;https://www.youtube.com/channel/UCfUgkEJoNhPAnJ7uyGMdpbg;481000.0;;;0;1;https://es.wikipedia.org/wiki/Shawn_Mendes;25.0;79;7.0;85;0;Blues,Other;1.0
El Kanka;2024-03-09 21:30:00+00:00;2024-01-02 11:00:00+00:00;2024-03-09 21:30:00+00:00;20.0;25.0;El Kanka;Undefined;Undefined;Teatro Principal de Zamora;Zamora;Zamora;{'youtube': [{'url': 'https://www.youtube.com/channel/UCxn6Ag-erNnNDViouKVkwLQ'}], 'twitter': [{'url': 'https://twitter.com/el_kanka'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/el-kanka/589223211'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4Byu6VBhuMYzcoIUrIyLuL?autoplay=true'}], 'facebook': [{'url': 'https://www.facebook.com/elkankamusica'}], 'instagram': [{'url': 'https://www.instagram.com/el_kanka/?hl=en'}], 'homepage': [{'url': 'https://elkanka.com/'}]};7;https://open.spotify.com/artist/4Byu6VBhuMYzcoIUrIyLuL?autoplay=true;276093.0;57.0;https://www.youtube.com/channel/UCxn6Ag-erNnNDViouKVkwLQ;252000.0;;;1;2;https://es.wikipedia.org/wiki/El_Kanka;41.0;67;0.0;6;0;Other,Pop;1.0
Milo J;2024-03-10 19:30:00+00:00;2023-11-17 09:00:00+00:00;2024-03-10 19:30:00+00:00;35.0;35.0;Milo J;Undefined;Undefined;Pandora Sevilla;Sevilla;Seville;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Milo_J;17.0;114;0.0;12;0;Other,Hip-Hop/Rap;1.0
Kadec Santa Anna - 24 Tour;2024-03-10 19:30:00+00:00;2023-12-27 15:30:00+00:00;2024-03-10 19:30:00+00:00;22.0;22.0;Kadec Santa Ana;Undefined;Undefined;Sala Custom;Sevilla;Seville;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;;24.0;74;0.0;22;0;Other,Hip-Hop/Rap;1.0
Milo J;2024-03-14 19:00:00+00:00;2023-12-11 13:00:00+00:00;2024-01-12 12:00:00+00:00;30.0;60.0;Milo J;Undefined;Undefined;Palacio Vistalegre;Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;2;1;https://es.wikipedia.org/wiki/Milo_J;17.0;31;62.0;12;0;Other,Hip-Hop/Rap;1.0
Juancho Marqués;2024-03-15 19:30:00+00:00;2023-10-06 13:00:00+00:00;2024-03-15 19:30:00+00:00;25.0;25.0;Juancho Marqués;Undefined;Undefined;Oasis Club Teatro;Zaragoza;Saragossa;{'youtube': [{'url': 'https://www.youtube.com/channel/UCQu60Cj3TnDkP0VsqI8X2Qw'}], 'twitter': [{'url': 'https://twitter.com/jmarquessoprano?lang=en'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/juancho-marqu%C3%A9s/762569128'}], 'spotify': [{'url': 'https://open.spotify.com/artist/5JcO3FHEBbWTQMUHmWtU2g?autoplay=true'}], 'facebook': [{'url': 'https://www.facebook.com/profile.php?id=100044798508586'}], 'instagram': [{'url': 'https://www.instagram.com/jmarquessoprano/?hl=en'}], 'homepage': [{'url': 'https://juanchomarques.com/'}]};7;https://open.spotify.com/artist/5JcO3FHEBbWTQMUHmWtU2g?autoplay=true;151258.0;49.0;https://www.youtube.com/channel/UCQu60Cj3TnDkP0VsqI8X2Qw;62100.0;;;1;2;https://es.wikipedia.org/wiki/Babi_(cantante);24.0;161;0.0;14;0;Urban,Hip-Hop/Rap;1.0
Kadec Santa Anna - 24 Tour;2024-03-15 19:00:00+00:00;2023-12-11 13:00:00+00:00;2024-03-15 22:59:00+00:00;22.0;22.0;Kadec Santa Ana;Undefined;Undefined;Mamba;Murcia;Murcia;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;;24.0;95;-1.0;22;0;Other,Hip-Hop/Rap;1.0
Hivernacle Pop Up Club#5 SEASON CLOSING: PAWSA, Toman & Foie Grass;2024-03-16 21:00:00+00:00;2023-01-04 14:00:00+00:00;2024-03-16 22:00:00+00:00;23.0;27.0;HIVERNACLE;Undefined;Undefined;Live Las Ventas;Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;2;1;;;437;-1.0;8;0;Dance/Electronic;2.0
Nicki Nicole;2024-03-16 20:00:00+00:00;2023-10-06 13:00:00+00:00;2024-03-16 20:00:00+00:00;30.0;60.0;Nicki Nicole;Individual;Musician;WiZink Center;Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;2;1;https://es.wikipedia.org/wiki/Nicki_Nicole;23.0;162;0.0;12;0;Urban,Other,Hip-Hop/Rap;1.0
Cano;2024-03-17 15:00:00+00:00;2024-02-07 12:26:00+00:00;2024-03-17 21:00:00+00:00;25.0;30.0;Cano;Individual;Artist;Palacio Vistalegre;Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;2;1;https://es.wikipedia.org/wiki/José_Cano;;39;-1.0;2;0;Hip-Hop/Rap;2.0
Nicki Nicole;2024-03-21 19:00:00+00:00;2023-11-10 13:00:00+00:00;2024-03-21 19:00:00+00:00;30.0;60.0;Nicki Nicole;Individual;Musician;Sant Jordi Club;Barcelona;Barcelona;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;1;1;https://es.wikipedia.org/wiki/Nicki_Nicole;23.0;132;0.0;12;0;Urban,Other,Hip-Hop/Rap;1.0
