name,EventStartTime,SalesStartTIme,SalesEndTime,min_price,max_price,nameArtist,VenueName,VenueCity,VenueState,num_links,seguidoresSpotify,popularidad,subsYT,VenueClass,NumGeneros,peso_promotor,tiene_lastfm_url,Generos_combinados,conciertos_del_artista_en_ciudad,tiene_twitter,tiene_instagram,tiene_itunes,tiene_homepage,Adult Contemporary,Alternative,Alternative Rock,Ballads/Romantic,Blues,Classical,Classical/Vocal,Club Dance,Dance,Dance/Electronic,Flamenco,Folk,Funky Breaks,Hard Rock,Heavy Metal,Hip-Hop/Rap,Indie Pop,Jazz,Jazz Blues,K-Pop,Latin,Latin Pop,Metal,New Wave,Other,Performance Art,Pop,Pop Metal,Pop Rock,Pop Vocal,Psychedelic,R&B,Reggae,Rock,Singer-Songwriter,Soul,Urban,World,tiene_wiki,tiene_youtube,dias_Venta,dias_desdeFinVenta,num_noches
The New Raemon,2024-05-04 17:30:00+00:00,2023-12-12 17:00:00+00:00,2024-05-04 17:30:00+00:00,25.0,25.0,The New Raemon,La 2 de Apolo,Barcelona,Barcelona,2,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,28,0,"Rock,Alternative,Pop,Alternative Rock",1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,144,0,1
Future Islands,2024-05-04 19:00:00+00:00,2024-02-13 10:00:00+00:00,2024-05-04 19:00:00+00:00,35.0,35.0,Future Islands,La Riviera,Madrid,Madrid,10,596117.0,62.0,106000.0,1,8,28,1,"Rock,Alternative,Pop,Alternative Rock",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,81,0,1
Future Islands,2024-05-12 19:00:00+00:00,2024-02-02 09:00:00+00:00,2024-05-12 19:00:00+00:00,35.0,35.0,Future Islands,Sala Razzmatazz 1,Barcelona,Barcelona,10,596117.0,62.0,106000.0,0,8,28,1,"Rock,Alternative,Pop,Alternative Rock",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,100,0,1
Izaro,2024-05-13 19:00:00+00:00,2024-02-02 09:00:00+00:00,2024-05-13 19:00:00+00:00,16.0,16.0,Izaro,Sala Porta Caeli,Valladolid,Valladolid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,28,0,"Pop Rock,Alternative,Pop,Alternative Rock",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,101,0,1
The Cat Empire,2024-05-17 19:30:00+00:00,2024-01-24 11:00:00+00:00,2024-05-17 19:30:00+00:00,35.0,35.0,The Cat Empire,Sala Capitol,Santiago de Compostela,La Corunna,9,358212.0,52.0,1716398.4314720812,0,3,28,0,"Rock,Alternative,Pop,Alternative Rock",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,114,0,1
Niños Mutantes,2024-07-12 19:00:00+00:00,2024-02-02 09:00:00+00:00,2024-07-12 19:00:00+00:00,25.0,25.0,Ninos Mutantes,Sala Razzmatazz 2,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,13,0,"Rock,Alternative Rock,Alternative",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161,0,1
Crystal Fighters,2024-10-12 18:30:00+00:00,2024-01-23 11:30:00+00:00,2024-10-12 18:30:00+00:00,35.0,35.0,Crystal Fighters,Escenario Santander,Santander,Cantabria,10,346393.0,49.0,1716398.4314720812,0,1,28,1,"Alternative,Dance/Electronic,Alternative Rock,Club Dance",1.0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,263,0,1
Crystal Fighters,2024-10-18 19:00:00+00:00,2023-09-29 08:00:00+00:00,2024-10-18 21:00:00+00:00,35.0,35.0,Crystal Fighters,Sala Razzmatazz 1,Barcelona,Barcelona,10,346393.0,49.0,1716398.4314720812,0,1,28,1,"Alternative,Dance/Electronic,Alternative Rock,Club Dance",1.0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,385,-1,1
Crystal Fighters,2024-10-20 18:30:00+00:00,2023-09-29 08:00:00+00:00,2024-10-20 18:30:00+00:00,35.0,35.0,Crystal Fighters,WiZink Center,Madrid,Madrid,10,346393.0,49.0,1716398.4314720812,2,1,28,1,"Alternative,Dance/Electronic,Alternative Rock,Club Dance",1.0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,387,0,1
Juancho Marqués,2024-10-22 19:00:00+00:00,2023-09-29 08:00:00+00:00,2024-10-22 21:00:00+00:00,25.0,25.0,Juancho Marqués,Zentral,Pamplona/Iruña,Navarre,7,151258.0,49.0,62100.0,0,2,14,0,"Urban,Hip-Hop/Rap",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,389,-1,2
Camela,2024-03-01 19:30:00+00:00,2023-01-04 14:00:00+00:00,2024-03-01 17:30:00+00:00,30.0,55.0,Camela,Live Las Ventas,Madrid,Madrid,6,403441.0,57.0,317000.0,2,4,8,0,Other,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422,0,2
Milo J,2024-03-01 21:00:00+00:00,2023-10-23 08:00:00+00:00,2024-03-01 21:00:00+00:00,35.0,35.0,Milo J,Sala Pelicano,A Coruña,La Corunna,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,12,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,1
Víctor Martín,2024-03-01 19:00:00+00:00,2023-12-11 13:00:00+00:00,2024-03-01 19:00:00+00:00,12.0,12.0,Víctor Martín,La Chica de Ayer,Salamanca,Salamanca,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,Other,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1
LANGUI,2024-03-01 20:00:00+00:00,2024-01-22 09:00:00+00:00,2024-03-01 20:00:00+00:00,18.0,18.0,El Langui,Playa Club,A Coruña,La Corunna,1,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,16,0,Hip-Hop/Rap,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1
Juancho Marqués,2024-03-02 21:00:00+00:00,2023-05-30 14:50:00+00:00,2024-03-02 21:00:00+00:00,25.0,25.0,Juancho Marqués,Sala Santana 27 - Sala Gold,Bilbao,Biscay,7,151258.0,49.0,62100.0,0,2,14,0,"Urban,Hip-Hop/Rap",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,277,0,2
El Kanka,2024-03-02 20:30:00+00:00,2023-01-04 14:00:00+00:00,2024-03-02 18:30:00+00:00,30.0,30.0,El Kanka,Sala Jimmy Jazz,Vitoria-Gasteiz,Araba,7,276093.0,57.0,252000.0,0,2,6,0,"Other,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,423,0,1
Milo J,2024-03-02 21:00:00+00:00,2023-12-15 10:30:00+00:00,2024-03-02 21:00:00+00:00,35.0,35.0,Milo J,Zentral,Pamplona/Iruña,Navarre,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,12,0,"Other,Hip-Hop/Rap",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,2
El Kanka,2024-03-03 19:00:00+00:00,2023-12-11 13:00:00+00:00,2024-03-03 19:00:00+00:00,30.0,30.0,El Kanka,Escenario Santander,Santander,Cantabria,7,276093.0,57.0,252000.0,0,2,6,0,"Other,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,1
Milo J,2024-03-03 19:30:00+00:00,2023-12-15 10:30:00+00:00,2024-03-03 19:30:00+00:00,35.0,35.0,Milo J,Sala Repvblicca,Mislata,Valencia,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,12,0,"Other,Hip-Hop/Rap",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,2
Milo J,2024-03-07 19:00:00+00:00,2023-12-11 13:00:00+00:00,2024-03-07 19:00:00+00:00,30.0,60.0,Milo J,Sant Jordi Club,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1,12,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1
Aleman,2024-03-08 19:00:00+00:00,2023-12-11 13:00:00+00:00,2024-03-08 19:00:00+00:00,22.0,60.0,Aleman,Sala Razzmatazz 1,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,3,0,Hip-Hop/Rap,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1
Kadec Santa Anna - 24 Tour,2024-03-08 20:30:00+00:00,2023-11-19 20:41:00+00:00,2024-03-08 20:30:00+00:00,22.0,22.0,Kadec Santa Ana,Sala Santana 27,Bilbao,Biscay,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,1
Shawn James,2024-03-08 19:30:00+00:00,2023-10-06 13:00:00+00:00,2024-03-08 19:30:00+00:00,25.0,25.0,Shawn James,Sala Mon Live,Madrid,Madrid,7,4564084.492307693,60.90461538461538,481000.0,0,1,85,0,"Blues,Other",1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,0,1
Aleman,2024-03-09 20:00:00+00:00,2023-11-17 09:00:00+00:00,2024-03-09 20:00:00+00:00,22.0,60.0,Aleman,Sala Shoko,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,3,0,Hip-Hop/Rap,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,1
Funzo & Baby Loud,2024-03-09 20:30:00+00:00,2023-11-19 20:42:00+00:00,2024-03-09 20:30:00+00:00,29.0,29.0,Funzo & Baby Loud,Palacio Vistalegre,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,1,0,"Urban,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110,0,1
Kadec Santa Anna - 24 Tour,2024-03-09 20:00:00+00:00,2023-12-17 11:00:00+00:00,2024-03-09 20:00:00+00:00,22.0,22.0,Kadec Santa Ana,Andén 56,Burgos,Burgos,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,1
NieR:Orchestra Concert,2024-03-09 20:00:00+00:00,2023-10-06 13:00:00+00:00,2024-03-09 20:00:00+00:00,52.0,144.2,NieR: Orchestra Concert,Auditorio Forum CCIB,Barcelona,Barcelona,1,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,1,0,Other,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,1
El Pau,2024-02-17 19:00:00+00:00,2023-07-24 12:00:00+00:00,2024-02-17 19:00:00+00:00,15.0,15.0,El Pau,Espacio Plástico,Córdoba,Córdoba,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,0,1
I Love by Dj Nano,2024-02-17 20:00:00+00:00,2024-01-08 15:05:00+00:00,2024-02-17 20:00:00+00:00,30.0,32.0,DJ Nano,Live Las Ventas,Madrid,Madrid,1,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,1,0,"Dance/Electronic,Club Dance",1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1
Delaporte - Aquí y Ahora Tour,2024-02-17 17:00:00+00:00,2024-01-16 16:30:00+00:00,2024-02-17 10:45:00+00:00,23.0,23.0,Delaporte,La Riviera,Madrid,Madrid,5,62286.0,48.0,25500.0,1,1,22,0,"Other,Dance/Electronic",1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,1
Premier - La gran quedada,2024-02-17 20:00:00+00:00,2023-10-27 08:00:00+00:00,2024-02-17 11:00:00+00:00,35.0,35.0,Premier - La gran quedada,Live Las Ventas,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,1,0,Other,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,1
El Kanka,2024-02-24 16:00:00+00:00,2023-11-21 10:00:00+00:00,2024-02-24 16:00:00+00:00,30.0,30.0,El Kanka,Sala Circulo de Arte,Toledo,Toledo,7,276093.0,57.0,252000.0,0,2,6,0,"Other,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0,1
Víctor Martín,2024-02-24 20:00:00+00:00,2023-12-15 10:30:00+00:00,2024-02-24 20:00:00+00:00,12.0,12.0,Víctor Martín,Chat Noir,Badajoz,Badajoz,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,Other,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1
El Pau,2024-02-24 20:30:00+00:00,2024-01-22 09:00:00+00:00,2024-02-24 20:30:00+00:00,15.0,15.0,El Pau,Fun Club Sevilla,Sevilla,Seville,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,1
Víctor Martín,2024-02-24 21:00:00+00:00,2024-01-09 09:00:00+00:00,2024-02-24 21:00:00+00:00,12.0,12.0,Víctor Martín,Gran Café de León,León,León,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,Other,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1
El Kanka,2024-02-29 21:00:00+00:00,2023-12-29 16:00:00+00:00,2024-02-29 21:00:00+00:00,30.0,30.0,El Kanka,El Náutico,O Grove,Pontevedra,7,276093.0,57.0,252000.0,0,2,6,0,"Other,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,1
Kadec Santa Anna - 24 Tour,2024-03-24 18:00:00+00:00,2023-12-26 09:00:00+00:00,2024-03-24 18:00:00+00:00,28.0,40.0,Kadec Santa Ana,WiZink Center,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,1
Yung Sarria,2024-03-30 20:00:00+00:00,2023-10-06 13:00:00+00:00,2024-03-30 20:00:00+00:00,12.0,40.0,Yung Sarria,Sala Shoko,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,3,0,"Urban,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,176,0,1
Lord Apex,2024-03-30 19:30:00+00:00,2023-09-15 16:00:00+00:00,2024-03-30 22:00:00+00:00,18.0,18.0,Lord Apex,Razzmatazz 3,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,28,0,"Dance/Electronic,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,-1,1
Fletcher,2024-04-02 19:00:00+00:00,2023-06-02 09:00:00+00:00,2024-04-02 19:00:00+00:00,24.0,24.0,Fletcher,La Riviera,Madrid,Madrid,10,884157.0,70.0,407000.0,1,2,85,1,"Rock,Pop,Other",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,305,0,1
Lord Apex,2024-04-03 19:00:00+00:00,2023-03-17 09:00:00+00:00,2023-10-02 16:00:00+00:00,18.0,18.0,Lord Apex,Café Berlín,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,28,0,"Dance/Electronic,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,184,1
Fletcher,2024-04-03 18:00:00+00:00,2023-06-02 09:00:00+00:00,2024-04-03 18:00:00+00:00,24.0,24.0,Fletcher,Sala Razzmatazz,Barcelona,Barcelona,10,884157.0,70.0,407000.0,0,2,85,1,"Rock,Pop,Other",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,306,0,1
Kaizers Orchestra,2024-04-04 18:00:00+00:00,2023-03-17 09:00:00+00:00,2023-10-02 16:00:00+00:00,35.0,35.0,Kaizers Orchestra,Sala Razzmatazz 1,Barcelona,Barcelona,9,141033.0,47.0,7920.0,0,5,85,1,"Rock,Pop,Other",1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,199,185,1
Juancho Marqués,2024-04-05 18:30:00+00:00,2023-09-21 08:00:00+00:00,2024-04-05 18:30:00+00:00,25.0,25.0,Juancho Marqués,Sala Custom,Sevilla,Seville,7,151258.0,49.0,62100.0,0,2,14,0,"Urban,Hip-Hop/Rap",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,197,0,1
LANGUI,2024-04-05 19:00:00+00:00,2023-01-04 14:00:00+00:00,2024-04-05 16:00:00+00:00,18.0,18.0,El Langui,Sala Oasis,Zaragoza,Saragossa,1,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,16,0,Hip-Hop/Rap,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,1
El Pau,2024-04-06 20:00:00+00:00,2023-05-29 16:12:00+00:00,2024-04-06 20:00:00+00:00,15.0,15.0,El Pau,Sala Informal,Tafalla,Navarre,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,313,0,1
Rawayana ¿Quién trae las cornetas? - Tour 2024,2024-04-06 18:30:00+00:00,2024-01-09 09:00:00+00:00,2024-04-06 18:30:00+00:00,40.0,40.0,Rawayana,Sala Razzmatazz 1,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,7,0,"Other,Pop",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1
Rawayana ¿Quién trae las cornetas? - Tour 2024,2024-04-07 18:00:00+00:00,2023-09-28 17:00:00+00:00,2023-11-14 20:17:00+00:00,35.0,35.0,Rawayana,Sala Moon,Valencia,Valencia,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,7,0,"Other,Pop",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,144,1
Rawayana ¿Quién trae las cornetas? - Tour 2024,2024-04-09 19:00:00+00:00,2023-09-28 17:00:00+00:00,2024-04-09 19:00:00+00:00,42.0,42.0,Rawayana,WiZink Center,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,7,0,"Other,Pop",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,1
Jolie Holland,2024-04-10 19:00:00+00:00,2023-09-28 17:00:00+00:00,2024-04-10 19:00:00+00:00,18.0,18.0,Jolie Holland,Razzmatazz 3,Barcelona,Barcelona,10,35288.0,31.0,1140.0,0,1,28,1,"Folk,Hip-Hop/Rap",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,195,0,1
El Pau,2024-04-11 19:00:00+00:00,2023-11-23 11:00:00+00:00,2024-04-11 19:00:00+00:00,15.0,15.0,El Pau,Sala El Pelicano,Cádiz,Cádiz,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,0,1
Jolie Holland,2024-04-12 20:00:00+00:00,2024-01-09 09:00:00+00:00,2024-04-12 20:00:00+00:00,18.0,18.0,Jolie Holland,Café Berlín,Madrid,Madrid,10,35288.0,31.0,1140.0,0,1,28,1,"Folk,Hip-Hop/Rap",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,94,0,1
Kadec Santa Anna - 24 Tour,2024-04-12 18:00:00+00:00,2023-11-23 11:00:00+00:00,2024-04-12 18:00:00+00:00,22.0,22.0,Kadec Santa Ana,Sala Industrial Copera,Granada,Granada,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,1
Kadec Santa Anna - 24 Tour,2024-04-12 18:30:00+00:00,2023-10-06 13:00:00+00:00,2024-04-12 18:30:00+00:00,22.0,22.0,Kadec Santa Ana,Sala París 15,Málaga,Málaga,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,1
Ha*Ash,2024-04-13 19:00:00+00:00,2023-10-06 13:00:00+00:00,2024-04-13 19:00:00+00:00,35.0,35.0,Ha*Ash,Sala Repvblicca,Mislata,Valencia,9,8165077.0,74.0,1716398.4314720812,0,3,22,0,"Other,Ballads/Romantic",3.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,190,0,3
El Pau,2024-04-18 19:00:00+00:00,2023-11-16 11:00:00+00:00,2024-04-18 19:00:00+00:00,10.0,10.0,El Pau,La Cueva del Jazz,Zamora,Zamora,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154,0,1
