name,promoter,startDateTime,sales_datetime,end_datetime,min_price,max_price,genero,subgnero,nameArtist,genre,subgenre,type,subtype,VenueName,VenueCity,VenueState,links,num_links,spotify_url,seguidores,popularidad,GéneroArtista,lastfm_url,seguidoresLast,youtube_url,subscriptores,wiki_url,premios,salaCiudad,VenueClass
Dreamcatcher,Dinstinto Management S.L.,2024-02-17T18:30:00Z,2024-01-08T14:00:00Z,2024-02-17T18:30:00Z,105.0,125.0,Rock,Pop,Dreamcatcher,Pop,K-Pop,Event Style,Concert,Sant Jordi Club,Barcelona,Barcelona,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCijULR2sXLutCRBtW3_WEfA'}], 'twitter': [{'url': 'https://twitter.com/hf_dreamcatcher'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/dreamcatcher/1194912387'}], 'spotify': [{'url': 'https://open.spotify.com/artist/5V1qsQHdXNm4ZEZHWvFnqQ?autoplay=true'}], 'facebook': [{'url': 'https://www.facebook.com/happyfacedreamcatcher/'}], 'instagram': [{'url': 'https://www.instagram.com/hf_dreamcatcher/'}]}",6,https://open.spotify.com/artist/5V1qsQHdXNm4ZEZHWvFnqQ?autoplay=true,1337542.0,60.0,"['k-pop', 'k-pop girl group']",,,https://www.youtube.com/channel/UCijULR2sXLutCRBtW3_WEfA,1740000.0,,,"Sant Jordi Club, Barcelona",TEATRO
Manolo García - Gira Teatros,"GIRA ELÉCTRICA, A.I.E.",2024-02-17T20:30:00Z,2023-11-10T11:00:00Z,2024-02-17T20:30:00Z,55.0,80.0,Rock,Pop,Manolo Garcia,Rock,Pop,Undefined,Undefined,Pabellón Príncipe Felipe,Zaragoza,Saragossa,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]}",5,https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true,617563.0,57.0,"['cantautor', 'pop flamenco', 'spanish new wave', 'spanish pop']",,,https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA,199000.0,,,"Pabellón Príncipe Felipe, Zaragoza",
The Australian Pink Floyd Show,"Live Las Ventas, A.I.E.",2024-02-22T19:30:00Z,2023-07-25T15:08:00Z,2024-02-22T19:30:00Z,40.0,40.0,Rock,Pop,Australian Pink Floyd Show,Rock,Pop,Undefined,Undefined,Live Las Ventas,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/user/aussiefloyddotcom'}], 'twitter': [{'url': 'https://twitter.com/aussiefloyd'}], 'facebook': [{'url': 'https://www.facebook.com/australianpinkfloyd'}], 'instagram': [{'url': 'https://www.instagram.com/australianpinkfloyd/'}], 'homepage': [{'url': 'https://www.aussiefloyd.com/'}]}",5,None,,,,,,https://www.youtube.com/user/aussiefloyddotcom,,,,"Live Las Ventas, Madrid",ESTADIO S
Hens,Taste the Floor S.L.,2024-02-23T19:30:00Z,2023-03-03T11:00:00Z,2024-02-23T20:00:00Z,30.0,30.0,Rock,Pop,Hens,Rock,Pop,Individual,Individual,WiZink Center,Madrid,Madrid,,0,None,,,,,,,,,,"WiZink Center, Madrid",ESTADIO S
Café Quijano,"Artisti-K Prod. Mus. y Cult, S.L.",2024-02-23T19:30:00Z,2023-11-02T13:33:00Z,2024-02-23T19:00:00Z,34.0,38.0,Rock,Pop,Café Quijano,Other,Other,Individual,Singer/Vocalist,Teatro Buero Vallejo,Guadalajara,Guadalajara,,0,None,,,,,,,,,,"Teatro Buero Vallejo, Guadalajara",TEATRO
Fran Perea,"Promociones Musicales Get In, S.L.",2024-02-23T20:00:00Z,2023-09-26T10:00:00Z,2024-02-23T20:00:00Z,25.0,38.0,Rock,Pop,Fran Perea,Pop,Pop Vocal,Undefined,Undefined,La Riviera,Madrid,Madrid,,0,None,,,,,,,,,,"La Riviera, Madrid",TEATRO
Rulo y la Contrabanda - Tour 5,"Promociones Musicales Get In, S.L.",2024-02-24T19:30:00Z,2023-10-19T10:00:00Z,2024-02-24T20:00:00Z,32.0,32.0,Rock,Pop,Rulo y la Contrabanda,Rock,Pop,Individual,Singer/Vocalist,La Riviera,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCETHG-Dmq3wI-qSWxW9moOA'}], 'twitter': [{'url': 'https://mobile.twitter.com/rulomusica'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/rulo-y-la-contrabanda/388909739'}], 'facebook': [{'url': 'https://es-la.facebook.com/ruloylacontrabanda/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0ewtf5KcA50GVkF6FBXOcs?autoplay=true'}], 'homepage': [{'url': 'https://ruloylacontrabanda.com/'}]}",6,https://open.spotify.com/artist/0ewtf5KcA50GVkF6FBXOcs?autoplay=true,179043.0,50.0,"['cantautor', 'latin arena pop', 'spanish pop', 'spanish rock']",,,https://www.youtube.com/channel/UCETHG-Dmq3wI-qSWxW9moOA,67000.0,,,"La Riviera, Madrid",TEATRO
Café Quijano,"Artisti-K Prod. Mus. y Cult, S.L.",2024-02-24T19:30:00Z,2023-10-16T14:58:00Z,2024-02-24T19:30:00Z,30.0,40.0,Rock,Pop,Café Quijano,Other,Other,Individual,Singer/Vocalist,Teatro Alkázar,Plasencia,Cáceres,,0,None,,,,,,,,,,"Teatro Alkázar, Plasencia",TEATRO
Fran Perea,"Promociones Musicales Get In, S.L.",2024-02-24T20:00:00Z,2023-09-26T10:00:00Z,2024-02-24T20:00:00Z,25.0,38.0,Rock,Pop,Fran Perea,Pop,Pop Vocal,Undefined,Undefined,Sala Custom,Sevilla,Seville,,0,None,,,,,,,,,,"Sala Custom, Sevilla",SALA
IAMDDB,Live Nation España S.A.U.,2024-02-26T20:00:00Z,2024-01-12T13:45:00Z,2024-01-25T12:10:00Z,26.0,26.0,Rock,Pop,IAMDDB,R&B,Soul,Event Style,Concert,La 2 de Apolo,Barcelona,Barcelona,,0,None,,,,,,,,,,"La 2 de Apolo, Barcelona",SALA
The 1975,Live Nation España S.A.U.,2024-02-27T20:00:00Z,2023-09-08T08:00:00Z,2024-02-27T20:00:00Z,55.0,115.0,Rock,Pop,The 1975,Rock,Rock,Group,Band,WiZink Center,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/user/The1975music'}, {'url': 'https://www.youtube.com/user/The1975VEVO'}], 'twitter': [{'url': 'https://twitter.com/the1975'}], 'itunes': [{'url': 'https://music.apple.com/ca/artist/the-1975/542640016'}], 'lastfm': [{'url': 'http://www.last.fm/music/The+1975'}], 'facebook': [{'url': 'https://www.facebook.com/the1975'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/The_1975'}], 'spotify': [{'url': 'https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW?autoplay=true'}], 'instagram': [{'url': 'http://instagram.com/the1975'}], 'musicbrainz': [{'id': '5b6ebfe0-f72b-4902-bba9-74c8af0f1af0'}], 'homepage': [{'url': 'http://the1975.com/'}]}",10,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW?autoplay=true,7092215.0,77.0,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",http://www.last.fm/music/The+1975,2000000.0,https://www.youtube.com/user/The1975music,,https://en.wikipedia.org/wiki/The_1975,0.0,"WiZink Center, Madrid",ESTADIO S
Gonzalo Alhambra,"Concert Tour Gestiones, S.L.",2024-02-27T21:00:00Z,2024-01-08T11:00:00Z,2024-02-27T21:00:00Z,12.0,12.0,Rock,Pop,Gonzalo Alhambra,Pop,Latin Pop,Undefined,Undefined,Fun Club Sevilla,Sevilla,Seville,,0,None,,,,,,,,,,"Fun Club Sevilla, Sevilla",
Nothing But Thieves,Live Nation España S.A.U.,2024-02-29T19:30:00Z,2023-06-16T08:00:00Z,2024-02-29T19:30:00Z,30.0,30.0,Rock,Pop,Nothing But Thieves,Rock,Pop,Undefined,Undefined,Sala Razzmatazz,Barcelona,Barcelona,"{'youtube': [{'url': 'https://www.youtube.com/user/NBTVEVO'}], 'twitter': [{'url': 'https://twitter.com/NBThieves'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/nothing-but-thieves/524830875?uo=4&app=music'}], 'lastfm': [{'url': 'https://www.last.fm/music/Nothing+But+Thieves'}], 'facebook': [{'url': 'https://www.facebook.com/NothingButThieves/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/1kDGbuxWknIKx4FlgWxiSp?si=moVwO6-3TeOxo1t3xExbWA&nd=1'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Nothing_but_Thieves'}], 'instagram': [{'url': 'https://www.instagram.com/nothingbutthieves/?hl=en'}], 'homepage': [{'url': 'https://www.nbthieves.com/'}]}",9,https://open.spotify.com/artist/1kDGbuxWknIKx4FlgWxiSp?si=moVwO6-3TeOxo1t3xExbWA&nd=1,1142022.0,70.0,"['alternative pop rock', 'modern alternative rock', 'modern rock']",https://www.last.fm/music/Nothing+But+Thieves,800200.0,https://www.youtube.com/user/NBTVEVO,,https://en.wikipedia.org/wiki/Nothing_but_Thieves,0.0,"Sala Razzmatazz, Barcelona",SALA
Dystinct,Live Nation España S.A.U.,2024-02-29T19:30:00Z,2023-12-13T11:00:00Z,2024-02-29T19:30:00Z,22.0,22.0,Rock,Pop,Dystinct,Hip-Hop/Rap,Hip-Hop/Rap,Individual,Singer/Vocalist,Sala Razzmatazz 2,Barcelona,Barcelona,,0,None,,,,,,,,,,"Sala Razzmatazz 2, Barcelona",SALA
Nothing But Thieves,Live Nation España S.A.U.,2024-03-01T20:00:00Z,2023-06-16T08:00:00Z,2024-03-01T20:00:00Z,30.0,30.0,Rock,Pop,Nothing But Thieves,Rock,Pop,Undefined,Undefined,La Riviera,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/user/NBTVEVO'}], 'twitter': [{'url': 'https://twitter.com/NBThieves'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/nothing-but-thieves/524830875?uo=4&app=music'}], 'lastfm': [{'url': 'https://www.last.fm/music/Nothing+But+Thieves'}], 'facebook': [{'url': 'https://www.facebook.com/NothingButThieves/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/1kDGbuxWknIKx4FlgWxiSp?si=moVwO6-3TeOxo1t3xExbWA&nd=1'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Nothing_but_Thieves'}], 'instagram': [{'url': 'https://www.instagram.com/nothingbutthieves/?hl=en'}], 'homepage': [{'url': 'https://www.nbthieves.com/'}]}",9,https://open.spotify.com/artist/1kDGbuxWknIKx4FlgWxiSp?si=moVwO6-3TeOxo1t3xExbWA&nd=1,1142022.0,70.0,"['alternative pop rock', 'modern alternative rock', 'modern rock']",https://www.last.fm/music/Nothing+But+Thieves,800200.0,https://www.youtube.com/user/NBTVEVO,,https://en.wikipedia.org/wiki/Nothing_but_Thieves,0.0,"La Riviera, Madrid",TEATRO
Manolo García - Gira Teatros,"GIRANDO, A.I.E.",2024-03-01T20:00:00Z,2023-11-10T11:00:00Z,2024-03-01T20:00:00Z,55.0,85.0,Rock,Pop,Manolo Garcia,Rock,Pop,Undefined,Undefined,Pal. de los Dep. Carolina Marín,Huelva,Huelva,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]}",5,https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true,617563.0,57.0,"['cantautor', 'pop flamenco', 'spanish new wave', 'spanish pop']",,,https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA,199000.0,,,"Pal. de los Dep. Carolina Marín, Huelva",
Marc Seguí - AAAAAA Tour,Taste the Floor S.L.,2024-03-02T21:00:00Z,2023-04-17T19:00:00Z,2024-03-02T20:30:00Z,20.0,20.0,Rock,Pop,Marc Seguí,Pop,New Wave,Undefined,Undefined,Es Gremi,Palma de Mallorca,Balearic Islands,,0,None,,,,,,,,,,"Es Gremi, Palma de Mallorca",SALA
La Bien Querida,"Live Las Ventas, A.I.E.",2024-03-02T20:00:00Z,2023-12-15T11:00:00Z,2024-03-02T20:30:00Z,25.0,25.0,Rock,Pop,La Bien Querida,Rock,Pop,Undefined,Undefined,Live Las Ventas,Madrid,Madrid,"{'musicbrainz': [{'id': 'dbaf66c4-3014-4eb4-af25-12bf2cdefbfe'}], 'homepage': [{'url': 'http://elefant.com/bands/la-bien-querida'}, {'url': 'http://elefant.com/grupos/la-bien-querida'}]}",2,None,,,,,,,,,,"Live Las Ventas, Madrid",ESTADIO S
BURNING - CONCIERTO ESPECIAL 50 ANIVERSARIO,"Concierto Ardiendo Madrid 2023, S.L.",2024-03-07T19:30:00Z,2023-09-25T10:00:00Z,2024-03-07T20:00:00Z,30.0,30.0,Rock,Pop,Burning,Rock,Rock,Individual,Singer/Vocalist,La Riviera,Madrid,Madrid,{'musicbrainz': [{'id': '0c856672-42ba-4871-9bfa-5e65f8f90945'}]},1,None,,,,,,,,,,"La Riviera, Madrid",TEATRO
Miriam Rodríguez,"Artisti-K Prod. Mus. y Cult, S.L.",2024-03-08T21:00:00Z,2023-12-12T11:00:00Z,2024-03-08T21:00:00Z,25.0,60.0,Rock,Pop,Miriam Rodriguez,Pop,Pop,Undefined,Undefined,Inn Club,A Coruña,La Corunna,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCDYQq-Nzu_fCgyHrflov-SQ'}], 'twitter': [{'url': 'https://twitter.com/miriamrmusic_'}], 'itunes': [{'url': 'https://music.apple.com/ca/artist/miriam-rodr%C3%ADguez/1302821267'}], 'spotify': [{'url': 'https://open.spotify.com/artist/3E3qsTzCvTX13A1Zrw7Wnf?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/miriamrmusic_/'}]}",5,https://open.spotify.com/artist/3E3qsTzCvTX13A1Zrw7Wnf?autoplay=true,208188.0,45.0,['latin talent show'],,,https://www.youtube.com/channel/UCDYQq-Nzu_fCgyHrflov-SQ,132000.0,,,"Inn Club, A Coruña",
"30 Aniversario de Sôber, con Savia y Skizoo | Soundcheck Experience","Planet Events, S.A.",2024-03-08T20:00:00Z,2023-12-14T11:00:00Z,2024-03-08T20:00:00Z,50.0,50.0,Rock,Pop,Sober,Metal,Pop Metal,Individual,Singer/Vocalist,Live Las Ventas,Madrid,Madrid,{'musicbrainz': [{'id': '9064ed45-f525-43b7-aec7-711e2b08b7c8'}]},1,None,,,,,,,,,,"Live Las Ventas, Madrid",ESTADIO S
"30 Aniversario de Sôber, con Savia y Skizoo","Planet Events, S.A.",2024-03-08T20:00:00Z,2023-12-14T11:00:00Z,2024-03-08T20:00:00Z,28.0,28.0,Rock,Pop,Sober,Metal,Pop Metal,Individual,Singer/Vocalist,Live Las Ventas,Madrid,Madrid,{'musicbrainz': [{'id': '9064ed45-f525-43b7-aec7-711e2b08b7c8'}]},1,None,,,,,,,,,,"Live Las Ventas, Madrid",ESTADIO S
Walls,Live Nation España S.A.U.,2024-03-08T20:00:00Z,2023-11-01T09:00:00Z,2024-03-08T20:00:00Z,25.0,25.0,Rock,Pop,Walls,Dance/Electronic,Club Dance,Undefined,Undefined,Sala La Paqui (Antigua Sala But),Madrid,Madrid,"{'wiki': [{'url': 'https://en.wikipedia.org/wiki/Walls_(band)'}], 'musicbrainz': [{'id': '736e1cf9-09c6-47ac-9b98-5374e40fecf0'}]}",2,None,,,,,,,,https://en.wikipedia.org/wiki/Walls_(band),0.0,"Sala La Paqui (Antigua Sala But), Madrid",SALA
Fran Perea,"Promociones Musicales Get In, S.L.",2024-03-08T20:00:00Z,2023-09-26T10:00:00Z,2024-03-08T20:00:00Z,25.0,38.0,Rock,Pop,Fran Perea,Pop,Pop Vocal,Undefined,Undefined,Sala Camelot,Salamanca,Salamanca,,0,None,,,,,,,,,,"Sala Camelot, Salamanca",SALA
Rulo y la Contrabanda - Tour 5,"Promociones Musicales Get In, S.L.",2024-03-09T19:30:00Z,2023-10-19T10:00:00Z,2024-03-09T20:00:00Z,32.0,32.0,Rock,Pop,Rulo y la Contrabanda,Rock,Pop,Individual,Singer/Vocalist,Sala Razzmatazz 1,Barcelona,Barcelona,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCETHG-Dmq3wI-qSWxW9moOA'}], 'twitter': [{'url': 'https://mobile.twitter.com/rulomusica'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/rulo-y-la-contrabanda/388909739'}], 'facebook': [{'url': 'https://es-la.facebook.com/ruloylacontrabanda/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0ewtf5KcA50GVkF6FBXOcs?autoplay=true'}], 'homepage': [{'url': 'https://ruloylacontrabanda.com/'}]}",6,https://open.spotify.com/artist/0ewtf5KcA50GVkF6FBXOcs?autoplay=true,179043.0,50.0,"['cantautor', 'latin arena pop', 'spanish pop', 'spanish rock']",,,https://www.youtube.com/channel/UCETHG-Dmq3wI-qSWxW9moOA,67000.0,,,"Sala Razzmatazz 1, Barcelona",SALA
Manolo García - Gira Teatros,"GIRA ELÉCTRICA, A.I.E.",2024-03-09T20:30:00Z,2023-10-18T08:00:00Z,2024-03-09T20:30:00Z,50.0,75.0,Rock,Pop,Manolo Garcia,Rock,Pop,Undefined,Undefined,Rec.Ferial de Herrera del Duque,Badajoz,Badajoz,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]}",5,https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true,617563.0,57.0,"['cantautor', 'pop flamenco', 'spanish new wave', 'spanish pop']",,,https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA,199000.0,,,"Rec.Ferial de Herrera del Duque, Badajoz",
Antonio José,Global Talent Services Music Entertaiment Spain SLU,2024-03-09T19:30:00Z,2023-09-13T10:00:00Z,2024-03-09T20:00:00Z,27.0,55.0,Rock,Pop,Antonio José,World,Latin,Undefined,Undefined,Live Las Ventas,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/channel/UClRNgWeZjoWVqXRfjNDY1gw'}], 'twitter': [{'url': 'https://mobile.twitter.com/officialcfajose'}], 'itunes': [{'url': 'https://music.apple.com/es/artist/antonio-jos%C3%A9/27516259'}], 'spotify': [{'url': 'https://open.spotify.com/artist/1dbp04JzZ81JXlMGupCnJ8?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/antoniojoseidolo/'}]}",5,https://open.spotify.com/artist/1dbp04JzZ81JXlMGupCnJ8?autoplay=true,535029.0,61.0,"['pop flamenco', 'spanish pop']",,,https://www.youtube.com/channel/UClRNgWeZjoWVqXRfjNDY1gw,912000.0,,,"Live Las Ventas, Madrid",ESTADIO S
Walls,Live Nation España S.A.U.,2024-03-09T20:00:00Z,2023-11-03T09:00:00Z,2024-03-09T20:00:00Z,25.0,25.0,Rock,Pop,Walls,Dance/Electronic,Club Dance,Undefined,Undefined,Sala La Paqui (Antigua Sala But),Madrid,Madrid,"{'wiki': [{'url': 'https://en.wikipedia.org/wiki/Walls_(band)'}], 'musicbrainz': [{'id': '736e1cf9-09c6-47ac-9b98-5374e40fecf0'}]}",2,None,,,,,,,,https://en.wikipedia.org/wiki/Walls_(band),0.0,"Sala La Paqui (Antigua Sala But), Madrid",SALA
Café Quijano,"Artisti-K Prod. Mus. y Cult, S.L.",2024-03-10T19:00:00Z,2023-10-11T17:28:00Z,2024-03-10T19:00:00Z,30.0,40.0,Rock,Pop,Café Quijano,Other,Other,Individual,Singer/Vocalist,Palacio de Congresos de Mérida,Mérida,Badajoz,,0,None,,,,,,,,,,"Palacio de Congresos de Mérida, Mérida",SALA
Depeche Mode - Memento Mori Tour,"Live Nation España Blue Lane, SL",2024-03-12T20:30:00Z,2023-07-19T08:00:00Z,2024-03-12T20:30:00Z,50.0,270.0,Rock,Pop,Depeche Mode,Rock,Alternative Rock,Undefined,Undefined,WiZink Center,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/user/DepecheModeVEVO'}, {'url': 'https://www.youtube.com/user/dmdotcom'}], 'twitter': [{'url': 'https://twitter.com/depechemode'}], 'itunes': [{'url': 'https://itunes.apple.com/artist/id148377'}], 'lastfm': [{'url': 'http://www.last.fm/music/Depeche+Mode'}], 'facebook': [{'url': 'https://www.facebook.com/depechemode'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Depeche_Mode'}], 'spotify': [{'url': 'https://open.spotify.com/artist/762310PdDnwsDxAQxzQkfX'}], 'instagram': [{'url': 'http://instagram.com/depechemode'}, {'url': 'http://instagram.com/depechemode/'}], 'musicbrainz': [{'id': '8538e728-ca0b-4321-b7e5-cff6565dd4c0'}], 'homepage': [{'url': 'http://www.depechemode.com/'}]}",10,https://open.spotify.com/artist/762310PdDnwsDxAQxzQkfX,6159362.0,74.0,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock', 'synthpop']",http://www.last.fm/music/Depeche+Mode,3600000.0,https://www.youtube.com/user/DepecheModeVEVO,,https://en.wikipedia.org/wiki/Depeche_Mode,0.0,"WiZink Center, Madrid",ESTADIO S
The Clockworks,Live Nation España S.A.U.,2024-03-12T20:00:00Z,2023-10-09T08:00:00Z,2024-03-12T20:00:00Z,18.0,18.0,Rock,Pop,The Clockworks,Rock,Pop,Group,Band,Moby Dick Club,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCgVFJwj-hZwPT-V0PXO61jw'}], 'twitter': [{'url': 'https://twitter.com/daclockworks'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/the-clockworks/1471023496'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6Jg3DFzPWX2VIy01oqLGkz'}], 'facebook': [{'url': 'https://www.facebook.com/theclockdoesntwork/'}], 'instagram': [{'url': 'https://www.instagram.com/theclockworks/'}]}",6,https://open.spotify.com/artist/6Jg3DFzPWX2VIy01oqLGkz,17189.0,34.0,"['crank wave', 'english indie rock', 'galway indie', 'irish indie rock', 'irish post-punk']",,,https://www.youtube.com/channel/UCgVFJwj-hZwPT-V0PXO61jw,3090.0,,,"Moby Dick Club, Madrid",SALA
The Clockworks,Live Nation España S.A.U.,2024-03-13T19:30:00Z,2023-10-09T08:00:00Z,2024-03-13T19:30:00Z,18.0,18.0,Rock,Pop,The Clockworks,Rock,Pop,Group,Band,Sala Razzmatazz 3,Barcelona,Barcelona,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCgVFJwj-hZwPT-V0PXO61jw'}], 'twitter': [{'url': 'https://twitter.com/daclockworks'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/the-clockworks/1471023496'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6Jg3DFzPWX2VIy01oqLGkz'}], 'facebook': [{'url': 'https://www.facebook.com/theclockdoesntwork/'}], 'instagram': [{'url': 'https://www.instagram.com/theclockworks/'}]}",6,https://open.spotify.com/artist/6Jg3DFzPWX2VIy01oqLGkz,17189.0,34.0,"['crank wave', 'english indie rock', 'galway indie', 'irish indie rock', 'irish post-punk']",,,https://www.youtube.com/channel/UCgVFJwj-hZwPT-V0PXO61jw,3090.0,,,"Sala Razzmatazz 3, Barcelona",SALA
Depeche Mode - Memento Mori Tour,"Live Nation España Blue Lane, SL",2024-03-14T20:30:00Z,2023-07-19T08:00:00Z,2024-03-14T20:30:00Z,50.0,270.0,Rock,Pop,Depeche Mode,Rock,Alternative Rock,Undefined,Undefined,WiZink Center,Madrid,Madrid,"{'youtube': [{'url': 'https://www.youtube.com/user/DepecheModeVEVO'}, {'url': 'https://www.youtube.com/user/dmdotcom'}], 'twitter': [{'url': 'https://twitter.com/depechemode'}], 'itunes': [{'url': 'https://itunes.apple.com/artist/id148377'}], 'lastfm': [{'url': 'http://www.last.fm/music/Depeche+Mode'}], 'facebook': [{'url': 'https://www.facebook.com/depechemode'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Depeche_Mode'}], 'spotify': [{'url': 'https://open.spotify.com/artist/762310PdDnwsDxAQxzQkfX'}], 'instagram': [{'url': 'http://instagram.com/depechemode'}, {'url': 'http://instagram.com/depechemode/'}], 'musicbrainz': [{'id': '8538e728-ca0b-4321-b7e5-cff6565dd4c0'}], 'homepage': [{'url': 'http://www.depechemode.com/'}]}",10,https://open.spotify.com/artist/762310PdDnwsDxAQxzQkfX,6159362.0,74.0,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock', 'synthpop']",http://www.last.fm/music/Depeche+Mode,3600000.0,https://www.youtube.com/user/DepecheModeVEVO,,https://en.wikipedia.org/wiki/Depeche_Mode,0.0,"WiZink Center, Madrid",ESTADIO S
Vida Records & Friends: Lime Garden,"Sitback Produccions, S.L.",2024-03-14T19:00:00Z,2023-11-15T10:45:00Z,2024-03-14T18:30:00Z,10.0,10.0,Rock,Pop,Vida Records & Friends,Alternative,Indie Pop,Event Style,Tour,Antiga Fàbrica Estrella Damm,Barcelona,Barcelona,,0,None,,,,,,,,,,"Antiga Fàbrica Estrella Damm, Barcelona",
